symbol,price,time
PROMUSDT,5.17,2023-04-16 15:07:42.324000
LOOMUSDT,0.06588,2023-04-16 15:07:43.102000
RDNTUSDT,0.454,2023-04-16 15:07:43.866000
QTUMUSDT,3.445,2023-04-16 15:07:54.634000
TUSDUSDT,0.9993,2023-04-16 15:07:55.403000
IOTAUSDT,0.2254,2023-04-16 15:07:56.221000
NULSUSDT,0.2892,2023-04-16 15:07:56.988000
USDCUSDT,0.9993,2023-04-16 15:07:58.255000
LINKUSDT,7.981,2023-04-16 15:07:59.028000
USDSUSDT,0.9968,2023-04-16 15:07:59.804000
IOSTUSDT,0.01185,2023-04-16 15:08:00.612000
CELRUSDT,0.02375,2023-04-16 15:08:01.423000
DASHUSDT,59.19,2023-04-16 15:08:02.211000
NANOUSDT,2.224,2023-04-16 15:08:03.042000
MITHUSDT,0.00345,2023-04-16 15:08:03.805000
ATOMUSDT,12.712,2023-04-16 15:08:04.568000
ALGOUSDT,0.2293,2023-04-16 15:08:05.341000
DOGEUSDT,0.08952,2023-04-16 15:08:06.114000
DUSKUSDT,0.1977,2023-04-16 15:08:06.882000
ANKRUSDT,0.03651,2023-04-16 15:08:07.650000
NPXSUSDT,0.0070301,2023-04-16 15:08:08.421000
TOMOUSDT,0.7661,2023-04-16 15:08:09.207000
PERLUSDT,0.03375,2023-04-16 15:08:09.971000
DENTUSDT,0.001191,2023-04-16 15:08:10.782000
DOCKUSDT,0.02367,2023-04-16 15:08:11.569000
BANDUSDT,1.999,2023-04-16 15:08:12.354000
BUSDUSDT,0.9996,2023-04-16 15:08:13.120000
BEAMUSDT,0.0652,2023-04-16 15:08:13.890000
HBARUSDT,0.0676,2023-04-16 15:08:14.672000
KAVAUSDT,0.94,2023-04-16 15:08:15.431000
ARPAUSDT,0.04606,2023-04-16 15:08:16.201000
IOTXUSDT,0.02926,2023-04-16 15:08:16.976000
CTXCUSDT,0.244,2023-04-16 15:08:17.797000
TROYUSDT,0.00373,2023-04-16 15:08:18.571000
VITEUSDT,0.02501,2023-04-16 15:08:20.360000
DREPUSDT,0.4847,2023-04-16 15:08:21.192000
BULLUSDT,1370.28,2023-04-16 15:08:21.973000
BEARUSDT,11.16,2023-04-16 15:08:22.754000
AIONUSDT,0.00943,2023-04-16 15:08:23.538000
COTIUSDT,0.0949,2023-04-16 15:08:24.298000
STPTUSDT,0.05396,2023-04-16 15:08:25.073000
DATAUSDT,0.04015,2023-04-16 15:08:25.843000
CTSIUSDT,0.2377,2023-04-16 15:08:26.636000
HIVEUSDT,0.4449,2023-04-16 15:08:27.412000
ARDRUSDT,0.0959,2023-04-16 15:08:28.175000
LENDUSDT,0.51431,2023-04-16 15:08:29.436000
STMXUSDT,0.006051,2023-04-16 15:08:30.217000
COMPUSDT,45.49,2023-04-16 15:08:30.987000
BKRWUSDT,0.0008453,2023-04-16 15:08:31.848000
VTHOUSDT,0.001484,2023-04-16 15:08:32.624000
MANAUSDT,0.6359,2023-04-16 15:08:33.455000
IRISUSDT,0.03398,2023-04-16 15:08:34.217000
SANDUSDT,0.6784,2023-04-16 15:08:34.988000
LUNAUSDT,1.4098,2023-04-16 15:08:35.765000
PAXGUSDT,2014.0,2023-04-16 15:08:36.540000
WNXMUSDT,30.05,2023-04-16 15:08:37.313000
BZRXUSDT,0.2156,2023-04-16 15:08:38.091000
YFIIUSDT,1126.8,2023-04-16 15:08:38.860000
EGLDUSDT,43.14,2023-04-16 15:08:39.625000
RUNEUSDT,1.662,2023-04-16 15:08:40.388000
WINGUSDT,7.65,2023-04-16 15:08:41.154000
AVAXUSDT,19.19,2023-04-16 15:08:41.921000
AAVEUSDT,81.9,2023-04-16 15:08:42.690000
NEARUSDT,2.279,2023-04-16 15:08:43.453000
AKROUSDT,0.00496,2023-04-16 15:08:44.227000
HARDUSDT,0.1921,2023-04-16 15:08:44.992000
UNFIUSDT,5.566,2023-04-16 15:08:45.775000
ROSEUSDT,0.0736,2023-04-16 15:08:46.543000
SUSDUSDT,0.996,2023-04-16 15:08:47.309000
REEFUSDT,0.003085,2023-04-16 15:08:48.093000
CELOUSDT,0.714,2023-04-16 15:08:49.875000
FIROUSDT,2.354,2023-04-16 15:08:50.652000
DODOUSDT,0.1911,2023-04-16 15:08:51.416000
CAKEUSDT,3.647,2023-04-16 15:08:52.183000
PONDUSDT,0.01074,2023-04-16 15:08:52.948000
DEGOUSDT,2.414,2023-04-16 15:08:53.726000
LINAUSDT,0.014253,2023-04-16 15:08:55.487000
PERPUSDT,0.88796,2023-04-16 15:08:56.256000
RAMPUSDT,0.0524,2023-04-16 15:08:57.022000
AUTOUSDT,117.3,2023-04-16 15:08:57.787000
BAKEUSDT,0.2224,2023-04-16 15:08:58.565000
SHIBUSDT,1.15e-05,2023-04-16 15:08:59.361000
POLSUSDT,0.469,2023-04-16 15:09:00.133000
MASKUSDT,5.64,2023-04-16 15:09:02.063000
TORNUSDT,4.06,2023-04-16 15:09:02.934000
KEEPUSDT,0.6251,2023-04-16 15:09:03.711000
KLAYUSDT,0.2671,2023-04-16 15:09:04.471000
BONDUSDT,4.507,2023-04-16 15:09:05.236000
DEXEUSDT,3.052,2023-04-16 15:09:06.008000
FLOWUSDT,1.053,2023-04-16 15:09:06.767000
MINAUSDT,0.797,2023-04-16 15:09:07.535000
FARMUSDT,37.1,2023-04-16 15:09:08.302000
MBOXUSDT,0.538,2023-04-16 15:09:09.561000
GHSTUSDT,1.14,2023-04-16 15:09:10.365000
WAXPUSDT,0.0738,2023-04-16 15:09:11.140000
DYDXUSDT,2.831,2023-04-16 15:09:11.924000
POLYUSDT,0.2696,2023-04-16 15:09:12.694000
IDEXUSDT,0.0571,2023-04-16 15:09:13.586000
VIDTUSDT,0.03907,2023-04-16 15:09:14.353000
USDPUSDT,0.9994,2023-04-16 15:09:15.129000
GALAUSDT,0.04314,2023-04-16 15:09:15.933000
FIDAUSDT,0.441,2023-04-16 15:09:16.762000
AGLDUSDT,0.548,2023-04-16 15:09:17.540000
BETAUSDT,0.10035,2023-04-16 15:09:18.309000
RAREUSDT,0.1313,2023-04-16 15:09:19.078000
MOVRUSDT,8.98,2023-04-16 15:09:19.859000
CITYUSDT,5.92,2023-04-16 15:09:20.621000
KP3RUSDT,83.11,2023-04-16 15:09:21.391000
POWRUSDT,0.1988,2023-04-16 15:09:22.155000
RNDRUSDT,1.712,2023-04-16 15:09:22.934000
ALCXUSDT,20.78,2023-04-16 15:09:23.697000
BICOUSDT,0.433,2023-04-16 15:09:24.483000
FLUXUSDT,0.717,2023-04-16 15:09:25.244000
HIGHUSDT,2.444,2023-04-16 15:09:26.522000
OOKIUSDT,0.00438,2023-04-16 15:09:27.305000
GLMRUSDT,0.4017,2023-04-16 15:09:28.071000
LOKAUSDT,0.5753,2023-04-16 15:09:28.853000
SCRTUSDT,0.725,2023-04-16 15:09:29.646000
API3USDT,1.692,2023-04-16 15:09:30.408000
BTTCUSDT,6.3e-07,2023-04-16 15:09:31.184000
ASTRUSDT,0.0727,2023-04-16 15:09:31.947000
BIFIUSDT,523.5,2023-04-16 15:09:32.714000
NEXOUSDT,0.701,2023-04-16 15:09:33.487000
LUNCUSDT,0.00012739,2023-04-16 15:09:34.308000
NEBLUSDT,0.502,2023-04-16 15:09:35.087000
OSMOUSDT,0.85,2023-04-16 15:09:35.872000
HOOKUSDT,2.2708,2023-04-16 15:09:36.638000
HIFIUSDT,0.4365,2023-04-16 15:09:37.404000
PROSUSDT,0.5585,2023-04-16 15:09:38.184000
AGIXUSDT,0.42907,2023-04-16 15:09:38.968000
LQTYUSDT,2.358,2023-04-16 15:09:39.743000
BETHUSDT,2082.12,2023-04-16 15:09:40.514000
USTCUSDT,0.02251586,2023-04-16 15:09:41.293000
PROMUSDT,5.17,2023-04-16 15:09:42.066000
LOOMUSDT,0.06596,2023-04-16 15:09:42.842000
RDNTUSDT,0.4536,2023-04-16 15:09:43.618000
QTUMUSDT,3.447,2023-04-16 15:09:54.399000
TUSDUSDT,0.9992,2023-04-16 15:09:55.169000
IOTAUSDT,0.2255,2023-04-16 15:09:56.481000
NULSUSDT,0.2892,2023-04-16 15:09:57.365000
USDCUSDT,0.9993,2023-04-16 15:09:58.153000
LINKUSDT,7.982,2023-04-16 15:09:59.518000
USDSUSDT,0.9968,2023-04-16 15:10:00.311000
IOSTUSDT,0.01185,2023-04-16 15:10:01.086000
CELRUSDT,0.02378,2023-04-16 15:10:01.877000
DASHUSDT,59.16,2023-04-16 15:10:02.653000
NANOUSDT,2.224,2023-04-16 15:10:03.446000
MITHUSDT,0.00345,2023-04-16 15:10:04.213000
ATOMUSDT,12.708,2023-04-16 15:10:04.995000
ALGOUSDT,0.2293,2023-04-16 15:10:06.273000
DOGEUSDT,0.08955,2023-04-16 15:10:07.365000
DUSKUSDT,0.1977,2023-04-16 15:10:08.133000
ANKRUSDT,0.03654,2023-04-16 15:10:08.965000
NPXSUSDT,0.0070301,2023-04-16 15:10:09.740000
TOMOUSDT,0.7659,2023-04-16 15:10:10.560000
PERLUSDT,0.0338,2023-04-16 15:10:11.334000
DENTUSDT,0.001192,2023-04-16 15:10:12.121000
DOCKUSDT,0.02367,2023-04-16 15:10:13.389000
BANDUSDT,2.0,2023-04-16 15:10:14.175000
BUSDUSDT,0.9996,2023-04-16 15:10:14.941000
BEAMUSDT,0.0652,2023-04-16 15:10:15.725000
HBARUSDT,0.0677,2023-04-16 15:10:16.493000
KAVAUSDT,0.941,2023-04-16 15:10:17.265000
ARPAUSDT,0.04619,2023-04-16 15:10:18.044000
IOTXUSDT,0.02928,2023-04-16 15:10:18.819000
CTXCUSDT,0.2439,2023-04-16 15:10:20.075000
TROYUSDT,0.003728,2023-04-16 15:10:20.847000
VITEUSDT,0.02501,2023-04-16 15:10:21.627000
DREPUSDT,0.485,2023-04-16 15:10:22.418000
BULLUSDT,1370.28,2023-04-16 15:10:23.184000
BEARUSDT,11.16,2023-04-16 15:10:23.949000
AIONUSDT,0.00943,2023-04-16 15:10:24.748000
COTIUSDT,0.0946,2023-04-16 15:10:25.540000
STPTUSDT,0.05397,2023-04-16 15:10:26.321000
DATAUSDT,0.04027,2023-04-16 15:10:27.096000
CTSIUSDT,0.2376,2023-04-16 15:10:27.961000
HIVEUSDT,0.445,2023-04-16 15:10:29.245000
ARDRUSDT,0.0959,2023-04-16 15:10:30.022000
LENDUSDT,0.51431,2023-04-16 15:10:30.792000
STMXUSDT,0.006045,2023-04-16 15:10:31.566000
COMPUSDT,45.47,2023-04-16 15:10:32.329000
BKRWUSDT,0.0008453,2023-04-16 15:10:33.091000
VTHOUSDT,0.001482,2023-04-16 15:10:33.903000
MANAUSDT,0.6358,2023-04-16 15:10:34.741000
IRISUSDT,0.03398,2023-04-16 15:10:35.516000
SANDUSDT,0.6782,2023-04-16 15:10:36.295000
LUNAUSDT,1.4102,2023-04-16 15:10:37.070000
PAXGUSDT,2015.0,2023-04-16 15:10:37.849000
WNXMUSDT,29.99,2023-04-16 15:10:38.632000
BZRXUSDT,0.2156,2023-04-16 15:10:39.407000
YFIIUSDT,1125.3,2023-04-16 15:10:40.179000
EGLDUSDT,43.11,2023-04-16 15:10:40.971000
RUNEUSDT,1.662,2023-04-16 15:10:41.746000
WINGUSDT,7.67,2023-04-16 15:10:42.514000
AVAXUSDT,19.2,2023-04-16 15:10:43.289000
AAVEUSDT,81.8,2023-04-16 15:10:44.061000
NEARUSDT,2.276,2023-04-16 15:10:44.834000
AKROUSDT,0.00496,2023-04-16 15:10:45.604000
HARDUSDT,0.1929,2023-04-16 15:10:46.391000
UNFIUSDT,5.645,2023-04-16 15:10:47.157000
ROSEUSDT,0.07356,2023-04-16 15:10:48.229000
SUSDUSDT,0.996,2023-04-16 15:10:49.102000
REEFUSDT,0.003086,2023-04-16 15:10:49.885000
CELOUSDT,0.715,2023-04-16 15:10:51.154000
FIROUSDT,2.361,2023-04-16 15:10:52.910000
DODOUSDT,0.1909,2023-04-16 15:10:54.174000
CAKEUSDT,3.648,2023-04-16 15:10:55.437000
PONDUSDT,0.01072,2023-04-16 15:10:56.280000
DEGOUSDT,2.406,2023-04-16 15:10:57.048000
LINAUSDT,0.014256,2023-04-16 15:10:57.816000
PERPUSDT,0.88765,2023-04-16 15:10:58.576000
RAMPUSDT,0.0524,2023-04-16 15:10:59.353000
AUTOUSDT,117.3,2023-04-16 15:11:00.134000
BAKEUSDT,0.2225,2023-04-16 15:11:00.903000
SHIBUSDT,1.151e-05,2023-04-16 15:11:01.676000
POLSUSDT,0.469,2023-04-16 15:11:02.440000
MASKUSDT,5.632,2023-04-16 15:11:03.219000
TORNUSDT,4.06,2023-04-16 15:11:04.013000
KEEPUSDT,0.6251,2023-04-16 15:11:04.776000
KLAYUSDT,0.2671,2023-04-16 15:11:05.545000
BONDUSDT,4.507,2023-04-16 15:11:06.435000
DEXEUSDT,3.051,2023-04-16 15:11:07.196000
FLOWUSDT,1.051,2023-04-16 15:11:08.030000
MINAUSDT,0.797,2023-04-16 15:11:08.796000
FARMUSDT,37.2,2023-04-16 15:11:09.566000
MBOXUSDT,0.537,2023-04-16 15:11:10.818000
GHSTUSDT,1.141,2023-04-16 15:11:11.591000
WAXPUSDT,0.074,2023-04-16 15:11:12.366000
DYDXUSDT,2.826,2023-04-16 15:11:13.675000
POLYUSDT,0.2696,2023-04-16 15:11:14.462000
IDEXUSDT,0.05717,2023-04-16 15:11:15.229000
VIDTUSDT,0.03908,2023-04-16 15:11:16.012000
USDPUSDT,0.9994,2023-04-16 15:11:16.777000
GALAUSDT,0.04311,2023-04-16 15:11:17.555000
FIDAUSDT,0.4409,2023-04-16 15:11:18.330000
AGLDUSDT,0.548,2023-04-16 15:11:19.202000
BETAUSDT,0.10018,2023-04-16 15:11:19.991000
RAREUSDT,0.1306,2023-04-16 15:11:20.767000
MOVRUSDT,8.96,2023-04-16 15:11:21.530000
CITYUSDT,5.92,2023-04-16 15:11:22.316000
KP3RUSDT,83.11,2023-04-16 15:11:23.081000
POWRUSDT,0.1988,2023-04-16 15:11:23.853000
RNDRUSDT,1.715,2023-04-16 15:11:24.627000
ALCXUSDT,20.83,2023-04-16 15:11:25.394000
BICOUSDT,0.433,2023-04-16 15:11:26.157000
FLUXUSDT,0.718,2023-04-16 15:11:26.928000
HIGHUSDT,2.447,2023-04-16 15:11:27.718000
OOKIUSDT,0.00439,2023-04-16 15:11:28.509000
GLMRUSDT,0.4017,2023-04-16 15:11:29.297000
LOKAUSDT,0.5752,2023-04-16 15:11:30.069000
SCRTUSDT,0.726,2023-04-16 15:11:30.856000
API3USDT,1.693,2023-04-16 15:11:31.654000
BTTCUSDT,6.3e-07,2023-04-16 15:11:32.560000
ASTRUSDT,0.0724,2023-04-16 15:11:33.323000
BIFIUSDT,523.3,2023-04-16 15:11:34.098000
NEXOUSDT,0.697,2023-04-16 15:11:34.875000
LUNCUSDT,0.00012737,2023-04-16 15:11:35.653000
NEBLUSDT,0.501,2023-04-16 15:11:36.419000
OSMOUSDT,0.85,2023-04-16 15:11:37.197000
HOOKUSDT,2.273,2023-04-16 15:11:37.970000
HIFIUSDT,0.4359,2023-04-16 15:11:38.751000
PROSUSDT,0.5572,2023-04-16 15:11:39.527000
AGIXUSDT,0.42934,2023-04-16 15:11:40.308000
LQTYUSDT,2.355,2023-04-16 15:11:41.086000
BETHUSDT,2080.8,2023-04-16 15:11:41.852000
USTCUSDT,0.02252696,2023-04-16 15:11:42.624000
PROMUSDT,5.17,2023-04-16 15:11:43.525000
LOOMUSDT,0.06594,2023-04-16 15:11:44.296000
RDNTUSDT,0.451,2023-04-16 15:11:45.069000
QTUMUSDT,3.452,2023-04-16 15:11:55.838000
TUSDUSDT,0.9993,2023-04-16 15:11:56.619000
IOTAUSDT,0.2254,2023-04-16 15:11:57.391000
NULSUSDT,0.2895,2023-04-16 15:11:58.158000
USDCUSDT,0.9993,2023-04-16 15:11:59.970000
LINKUSDT,7.98,2023-04-16 15:12:00.739000
USDSUSDT,0.9968,2023-04-16 15:12:01.507000
IOSTUSDT,0.01186,2023-04-16 15:12:02.281000
CELRUSDT,0.02381,2023-04-16 15:12:03.057000
DASHUSDT,59.1,2023-04-16 15:12:03.844000
NANOUSDT,2.224,2023-04-16 15:12:04.628000
MITHUSDT,0.00345,2023-04-16 15:12:05.397000
ATOMUSDT,12.699,2023-04-16 15:12:06.168000
ALGOUSDT,0.2293,2023-04-16 15:12:06.959000
DOGEUSDT,0.08955,2023-04-16 15:12:07.730000
DUSKUSDT,0.1977,2023-04-16 15:12:08.547000
ANKRUSDT,0.03653,2023-04-16 15:12:09.328000
NPXSUSDT,0.0070301,2023-04-16 15:12:10.094000
TOMOUSDT,0.7645,2023-04-16 15:12:10.860000
PERLUSDT,0.03375,2023-04-16 15:12:11.632000
DENTUSDT,0.001192,2023-04-16 15:12:12.460000
DOCKUSDT,0.02367,2023-04-16 15:12:13.238000
BANDUSDT,1.999,2023-04-16 15:12:14.051000
BUSDUSDT,0.9997,2023-04-16 15:12:14.826000
BEAMUSDT,0.0652,2023-04-16 15:12:15.614000
HBARUSDT,0.0676,2023-04-16 15:12:16.886000
KAVAUSDT,0.941,2023-04-16 15:12:17.687000
ARPAUSDT,0.04612,2023-04-16 15:12:18.464000
IOTXUSDT,0.02929,2023-04-16 15:12:19.242000
CTXCUSDT,0.244,2023-04-16 15:12:20.014000
TROYUSDT,0.003732,2023-04-16 15:12:20.796000
VITEUSDT,0.02501,2023-04-16 15:12:22.095000
DREPUSDT,0.4856,2023-04-16 15:12:22.869000
BULLUSDT,1370.28,2023-04-16 15:12:23.642000
BEARUSDT,11.16,2023-04-16 15:12:24.413000
AIONUSDT,0.00943,2023-04-16 15:12:25.178000
COTIUSDT,0.0946,2023-04-16 15:12:25.957000
STPTUSDT,0.05403,2023-04-16 15:12:26.737000
DATAUSDT,0.04017,2023-04-16 15:12:27.511000
CTSIUSDT,0.2363,2023-04-16 15:12:28.288000
HIVEUSDT,0.445,2023-04-16 15:12:29.591000
ARDRUSDT,0.096,2023-04-16 15:12:30.371000
LENDUSDT,0.51431,2023-04-16 15:12:31.151000
STMXUSDT,0.006045,2023-04-16 15:12:31.965000
COMPUSDT,45.45,2023-04-16 15:12:32.748000
BKRWUSDT,0.0008453,2023-04-16 15:12:33.528000
VTHOUSDT,0.001484,2023-04-16 15:12:34.314000
MANAUSDT,0.6359,2023-04-16 15:12:35.078000
IRISUSDT,0.03398,2023-04-16 15:12:35.860000
SANDUSDT,0.6781,2023-04-16 15:12:36.629000
LUNAUSDT,1.4101,2023-04-16 15:12:37.397000
PAXGUSDT,2015.0,2023-04-16 15:12:38.184000
WNXMUSDT,29.99,2023-04-16 15:12:38.964000
BZRXUSDT,0.2156,2023-04-16 15:12:39.743000
YFIIUSDT,1124.4,2023-04-16 15:12:40.575000
EGLDUSDT,43.14,2023-04-16 15:12:41.358000
RUNEUSDT,1.662,2023-04-16 15:12:42.138000
WINGUSDT,7.73,2023-04-16 15:12:42.942000
AVAXUSDT,19.21,2023-04-16 15:12:43.715000
AAVEUSDT,81.8,2023-04-16 15:12:44.482000
NEARUSDT,2.276,2023-04-16 15:12:45.372000
AKROUSDT,0.00496,2023-04-16 15:12:46.141000
HARDUSDT,0.1928,2023-04-16 15:12:46.919000
UNFIUSDT,5.66,2023-04-16 15:12:47.683000
ROSEUSDT,0.07345,2023-04-16 15:12:48.456000
SUSDUSDT,0.996,2023-04-16 15:12:49.260000
REEFUSDT,0.00309,2023-04-16 15:12:50.077000
CELOUSDT,0.715,2023-04-16 15:12:50.851000
FIROUSDT,2.361,2023-04-16 15:12:51.616000
DODOUSDT,0.1912,2023-04-16 15:12:52.898000
CAKEUSDT,3.648,2023-04-16 15:12:54.195000
PONDUSDT,0.01072,2023-04-16 15:12:55.960000
DEGOUSDT,2.401,2023-04-16 15:12:56.801000
LINAUSDT,0.014269,2023-04-16 15:12:57.588000
PERPUSDT,0.88798,2023-04-16 15:12:58.361000
RAMPUSDT,0.0524,2023-04-16 15:12:59.133000
AUTOUSDT,117.4,2023-04-16 15:12:59.911000
BAKEUSDT,0.2229,2023-04-16 15:13:00.706000
SHIBUSDT,1.151e-05,2023-04-16 15:13:01.480000
POLSUSDT,0.469,2023-04-16 15:13:02.747000
MASKUSDT,5.633,2023-04-16 15:13:03.536000
TORNUSDT,4.06,2023-04-16 15:13:04.304000
KEEPUSDT,0.6251,2023-04-16 15:13:05.076000
KLAYUSDT,0.2672,2023-04-16 15:13:05.841000
BONDUSDT,4.507,2023-04-16 15:13:06.624000
DEXEUSDT,3.052,2023-04-16 15:13:07.882000
FLOWUSDT,1.051,2023-04-16 15:13:08.661000
MINAUSDT,0.796,2023-04-16 15:13:09.439000
FARMUSDT,37.2,2023-04-16 15:13:10.219000
MBOXUSDT,0.541,2023-04-16 15:13:10.991000
GHSTUSDT,1.141,2023-04-16 15:13:11.785000
WAXPUSDT,0.0739,2023-04-16 15:13:12.551000
DYDXUSDT,2.823,2023-04-16 15:13:13.330000
POLYUSDT,0.2696,2023-04-16 15:13:14.109000
IDEXUSDT,0.05725,2023-04-16 15:13:14.904000
VIDTUSDT,0.03903,2023-04-16 15:13:15.677000
USDPUSDT,0.9994,2023-04-16 15:13:16.462000
GALAUSDT,0.0431,2023-04-16 15:13:17.263000
FIDAUSDT,0.4408,2023-04-16 15:13:18.030000
AGLDUSDT,0.548,2023-04-16 15:13:18.814000
BETAUSDT,0.10041,2023-04-16 15:13:19.613000
RAREUSDT,0.1309,2023-04-16 15:13:20.441000
MOVRUSDT,8.96,2023-04-16 15:13:21.292000
CITYUSDT,5.92,2023-04-16 15:13:22.064000
KP3RUSDT,83.07,2023-04-16 15:13:22.851000
POWRUSDT,0.1988,2023-04-16 15:13:23.620000
RNDRUSDT,1.715,2023-04-16 15:13:24.389000
ALCXUSDT,20.84,2023-04-16 15:13:25.667000
BICOUSDT,0.433,2023-04-16 15:13:26.452000
FLUXUSDT,0.718,2023-04-16 15:13:27.226000
HIGHUSDT,2.446,2023-04-16 15:13:27.995000
OOKIUSDT,0.00438,2023-04-16 15:13:28.762000
GLMRUSDT,0.4017,2023-04-16 15:13:29.559000
LOKAUSDT,0.5749,2023-04-16 15:13:30.322000
SCRTUSDT,0.725,2023-04-16 15:13:31.096000
API3USDT,1.699,2023-04-16 15:13:31.867000
BTTCUSDT,6.2e-07,2023-04-16 15:13:32.666000
ASTRUSDT,0.0725,2023-04-16 15:13:33.440000
BIFIUSDT,523.8,2023-04-16 15:13:34.244000
NEXOUSDT,0.698,2023-04-16 15:13:35.015000
LUNCUSDT,0.00012734,2023-04-16 15:13:35.793000
NEBLUSDT,0.501,2023-04-16 15:13:36.562000
OSMOUSDT,0.849,2023-04-16 15:13:37.343000
HOOKUSDT,2.2816,2023-04-16 15:13:38.225000
HIFIUSDT,0.4362,2023-04-16 15:13:39.013000
PROSUSDT,0.5565,2023-04-16 15:13:39.799000
AGIXUSDT,0.42888,2023-04-16 15:13:40.564000
LQTYUSDT,2.355,2023-04-16 15:13:41.323000
BETHUSDT,2081.1,2023-04-16 15:13:42.097000
USTCUSDT,0.02254111,2023-04-16 15:13:42.895000
PROMUSDT,5.15,2023-04-16 15:13:43.689000
LOOMUSDT,0.06597,2023-04-16 15:13:44.457000
RDNTUSDT,0.4503,2023-04-16 15:13:45.218000
QTUMUSDT,3.446,2023-04-16 15:24:33.458000
TUSDUSDT,0.9992,2023-04-16 15:24:34.249000
IOTAUSDT,0.2253,2023-04-16 15:24:35.006000
NULSUSDT,0.294,2023-04-16 15:24:35.771000
USDCUSDT,0.9992,2023-04-16 15:24:36.539000
LINKUSDT,7.982,2023-04-16 15:24:37.305000
USDSUSDT,0.9968,2023-04-16 15:24:38.064000
IOSTUSDT,0.01184,2023-04-16 15:24:38.823000
CELRUSDT,0.0239,2023-04-16 15:24:39.578000
DASHUSDT,58.88,2023-04-16 15:24:40.348000
NANOUSDT,2.224,2023-04-16 15:24:41.128000
MITHUSDT,0.00345,2023-04-16 15:24:41.906000
ATOMUSDT,12.659,2023-04-16 15:24:42.686000
ALGOUSDT,0.2287,2023-04-16 15:24:43.456000
DOGEUSDT,0.08951,2023-04-16 15:24:44.234000
DUSKUSDT,0.1973,2023-04-16 15:24:45.002000
ANKRUSDT,0.03643,2023-04-16 15:24:45.779000
NPXSUSDT,0.0070301,2023-04-16 15:24:46.556000
TOMOUSDT,0.759,2023-04-16 15:24:47.440000
PERLUSDT,0.03388,2023-04-16 15:24:48.207000
DENTUSDT,0.001199,2023-04-16 15:24:48.980000
DOCKUSDT,0.02363,2023-04-16 15:24:49.751000
BANDUSDT,2.001,2023-04-16 15:24:50.517000
BUSDUSDT,0.9997,2023-04-16 15:24:51.319000
BEAMUSDT,0.0652,2023-04-16 15:24:52.106000
HBARUSDT,0.0676,2023-04-16 15:24:52.885000
KAVAUSDT,0.941,2023-04-16 15:24:53.664000
ARPAUSDT,0.04555,2023-04-16 15:24:54.429000
IOTXUSDT,0.02923,2023-04-16 15:24:55.204000
CTXCUSDT,0.2426,2023-04-16 15:24:55.974000
TROYUSDT,0.003734,2023-04-16 15:24:56.763000
VITEUSDT,0.02497,2023-04-16 15:24:57.627000
DREPUSDT,0.4847,2023-04-16 15:24:58.394000
BULLUSDT,1370.28,2023-04-16 15:24:59.163000
BEARUSDT,11.16,2023-04-16 15:24:59.939000
AIONUSDT,0.00943,2023-04-16 15:25:00.709000
COTIUSDT,0.095,2023-04-16 15:25:01.526000
STPTUSDT,0.05418,2023-04-16 15:25:02.300000
DATAUSDT,0.04127,2023-04-16 15:25:03.067000
CTSIUSDT,0.2399,2023-04-16 15:25:03.913000
HIVEUSDT,0.4453,2023-04-16 15:25:05.211000
ARDRUSDT,0.096,2023-04-16 15:25:06.491000
LENDUSDT,0.51431,2023-04-16 15:25:07.813000
STMXUSDT,0.006047,2023-04-16 15:25:09.145000
COMPUSDT,45.39,2023-04-16 15:25:09.975000
BKRWUSDT,0.0008453,2023-04-16 15:25:10.807000
VTHOUSDT,0.001487,2023-04-16 15:25:11.656000
MANAUSDT,0.6356,2023-04-16 15:25:12.498000
IRISUSDT,0.03389,2023-04-16 15:25:13.276000
SANDUSDT,0.6769,2023-04-16 15:25:14.686000
LUNAUSDT,1.4095,2023-04-16 15:25:15.455000
PAXGUSDT,2015.0,2023-04-16 15:25:16.286000
WNXMUSDT,30.02,2023-04-16 15:25:17.094000
BZRXUSDT,0.2156,2023-04-16 15:25:17.860000
YFIIUSDT,1123.9,2023-04-16 15:25:18.627000
EGLDUSDT,43.13,2023-04-16 15:25:19.391000
RUNEUSDT,1.661,2023-04-16 15:25:20.174000
WINGUSDT,7.67,2023-04-16 15:25:20.949000
AVAXUSDT,19.23,2023-04-16 15:25:21.735000
AAVEUSDT,81.9,2023-04-16 15:25:23.003000
NEARUSDT,2.275,2023-04-16 15:25:23.767000
AKROUSDT,0.00495,2023-04-16 15:25:24.661000
HARDUSDT,0.1926,2023-04-16 15:25:25.433000
UNFIUSDT,5.71,2023-04-16 15:25:26.230000
ROSEUSDT,0.07373,2023-04-16 15:25:26.995000
SUSDUSDT,0.996,2023-04-16 15:25:27.765000
REEFUSDT,0.003081,2023-04-16 15:25:28.654000
CELOUSDT,0.713,2023-04-16 15:25:29.418000
FIROUSDT,2.361,2023-04-16 15:25:30.199000
DODOUSDT,0.1927,2023-04-16 15:25:31.080000
CAKEUSDT,3.65,2023-04-16 15:25:31.861000
PONDUSDT,0.0107,2023-04-16 15:25:32.623000
DEGOUSDT,2.396,2023-04-16 15:25:33.407000
LINAUSDT,0.014251,2023-04-16 15:25:34.283000
PERPUSDT,0.89739,2023-04-16 15:25:35.045000
RAMPUSDT,0.0524,2023-04-16 15:25:35.828000
AUTOUSDT,117.4,2023-04-16 15:25:36.603000
